0,1,2,3,4,5,6,7,8,9,10,11,12
-2.500995059137905,0.4557633999139364,-0.8778479101009963,0.19956148323620498,-1.647298477149833,-1.1328146184313084,0.6342460148218872,-0.13284369523886527,-0.7703355842265778,-0.3383513619049364,0.47147564579779283,-0.1488174542552191,0.13805811609894234
-1.5349716220316807,1.322360629529361,-1.1370914182435976,-1.9896429966159117,0.543556027845414,0.32734259130290944,0.49859737900663004,-0.6121877740515369,0.05801214142869359,0.1374522333913673,0.21265442787930033,0.47210508238534865,-0.003124758979698798
-0.6148623639971568,-0.8152382873314348,-1.2576513277968349,0.7178507303758899,0.9399614961024473,-0.64259118682945,-0.6501408737189164,0.11457944366373018,-0.39865738627775726,0.2685746294729275,0.0015634062181284158,-0.03440439270294776,-0.11833213779421457
0.42868440893094234,0.16422985328915998,-1.2858082623046554,-1.6022196571933334,0.7523895184928314,-0.3328017723790811,0.2920454419885933,-0.8356119347041924,0.16904030324230032,0.3101846604873162,0.27203749866019417,0.5631229479675286,-0.173005019022397
1.4263595635491064,-1.3232705260027453,-1.2587171443887393,-0.5064546980215706,-1.037185151609354,0.021507903911457408,0.37388239687787606,0.17543172323026987,0.005213757232525521,-0.08545407332397131,-0.6150661826835524,-0.09308272617032333,-0.22797599321362427
-2.6102365938299865,-1.507885344389306,-1.4555035653472455,-0.06134449147903312,-0.010157492104212218,0.021357097677396845,-0.06155904292089987,-0.3178970317625096,0.8728333754442451,-0.37208259635944246,-0.2134447736368282,0.0907187277893011,0.04666401612760071
0.4791292076776717,0.8849433721365043,-0.9774543570710427,-0.3057493091958743,-0.3748402138866426,0.10792969903849703,-0.6868914848634463,-0.18489404888412547,-0.04633573311177251,-0.2890507492718668,0.007927843778785356,-0.02106552345277505,0.04967109030500793
-2.5174035435903317,2.606791995483072,-0.7572516527440553,0.7373334926400158,0.5764833360504987,1.0398225603292848,-0.13634305303180952,0.14877064646841348,0.03765278278441237,-0.33723434380005574,0.1244894543150802,0.8162919070832388,-0.06080822287925372
2.4604550619296632,2.173841006372151,0.375476385474374,1.12788489839334,0.6312102109752116,-0.2938105782452824,0.1899625489711375,0.47118725538850614,-0.527213110020295,0.09971740797954982,-0.10639910048129267,0.87181041541058,0.2126928404142619
-0.471185554469276,2.0130473417034813,-0.5482734952068963,1.4766958680166922,-1.452193297715073,0.004899376011501543,0.032105308638228296,0.2019259980115308,-0.6333176673399965,0.04099803615778286,-0.3813458624918161,-0.058543293150976033,0.15622668801748008
2.527094826794095,2.0509732310415547,-0.6244733117636996,1.0288316047703954,-1.1742963788491605,1.3959184684964658,-0.2536585679848255,-0.16256495494775072,0.015979612887513765,-0.38012292779598156,-0.188923200392261,0.03109986951171049,0.3579835131139938
-0.4813539752721528,1.9150348595707842,-0.7741036526039717,-1.6044403038806294,-0.9884944373595547,-0.27705862418861216,0.009158207935879206,1.1928624043063567,-0.29812266059448855,-0.10599198226622761,-0.4961590120209752,-0.20808113916218413,0.09344291240814648
-0.6292460084518258,-2.3245330937215294,0.5965250127904371,0.024660605390757973,-0.8581671906474341,0.23763441650036216,0.4632283377151438,0.17008570076424265,0.14665963774131063,-0.10444339290752366,0.3342596816369361,0.06329776765177567,0.16809172734346037
-2.5437125711426947,1.5342368992543318,2.1564986357887306,0.3132119230624738,-0.26192519783413093,0.5076197267341633,-0.27257330292803017,-0.5039960259899895,0.3459331053187128,0.45548894913209603,0.17290652212733804,-0.2212061661485462,-0.15752803169719845
0.49346097609484557,1.8084168772792957,1.0903031155783192,-2.1427438830866183,-0.502338759631179,1.2180452022916852,-0.5584457178675675,0.1022313378847113,-0.28479163594616985,-0.5520265727651192,-0.0929317775239292,-0.1368470036099209,0.3070161082685828
-2.626670824682784,-2.262511143856648,0.5739047295557107,0.010172926873957084,-0.9138931843149247,0.23774901690936592,0.45826416911293427,0.13720258271405192,0.15394842831572583,-0.09607862607332134,0.3414070107214859,0.09183099739329807,0.3426246195424269
-2.505832453027148,1.9966033988788103,-1.0312847171840112,-2.6417428690047173,0.06004470219390786,0.18020749228100041,-0.03017789958306221,0.5224087906131619,0.5471883351391057,0.46444291053851455,0.11107955431156782,0.5457499751483578,-0.10684551987647224
1.4993520814218186,2.3420493947414105,-0.7752422808251161,-0.601512056244482,0.3233499847984989,-0.6769317440165614,-0.06923190112491606,-0.25189980462159567,0.13385267777975315,0.5405631109584983,0.3248485960338538,0.6536940618218209,0.0350314256247685
-0.5887020076628219,0.9200063277102936,2.099832691405021,0.12465750683855245,0.636218180177021,-0.5658020646121827,-0.330300812188015,0.3681929008016422,-0.5191448539190094,0.010091512928627712,-0.10919994859839517,-0.10320928178573444,-0.08248468126164743
-1.5114034356033577,0.9412654773050596,-0.8361485985623635,1.3409351539133045,-1.2903272252629927,0.6713999865009148,-0.27865991052260186,0.23365667686345018,0.7741563502533825,-0.17928944886455067,-0.31021475143632865,0.12202166898797022,-0.04937330255281826
0.3925009470245186,-0.17904379348146165,3.037783127992506,0.8415294405095646,-0.09086413478029189,-0.1859590311321627,-0.1883921589646645,0.23475829744974294,-0.45730423557511407,0.04361484430637248,0.7112490113093066,0.08278842253684232,0.29885904590350837
-2.643889580282697,-1.8384232979183528,0.5033783425593266,-0.19916235434531027,0.12475115510720655,0.07969635829809332,-0.11244866151742079,-0.3895714615409737,0.9188375409747792,-0.36686796412878186,-0.21589127780845466,0.12556521414098365,-0.04700688827463266
-0.6106103886541988,-1.6998094998926356,-1.3704928536524752,0.12546995118474932,-0.14359950108878652,0.037121815887819376,-0.3133166106991236,0.8057655576885233,0.11601808188069664,0.22288456725212205,0.5889011841009724,0.05902993661447161,0.12376526008403194
2.443012604119502,-0.16120485736790838,-0.9334382854836161,0.7883275965292862,-0.5332827857540574,-1.1618989095702776,-0.00898921666014727,0.9512262323278144,0.08518990951935325,0.1286055806527635,0.5348721644730626,0.048853492240568085,0.06666906637163196
-2.640619496750913,-1.0550772716530463,0.6175425426587784,-0.8038525742818279,0.7634365370417205,-0.24953307250349305,-0.5299898962284596,0.7895204002567764,0.14041054467958672,0.21408050140520554,-0.22788086125872495,-0.01683942575505339,-0.09296020777702613
0.3324913726204349,-1.678750755788337,0.5282694787724406,-0.25587274195012305,1.3450896738653624,-0.05954481814273742,0.2662981705870189,-0.6397764332595295,-0.08159760890798205,0.6976813655009623,0.05504856990709152,-0.30567930461940784,-0.02921417199852516
-2.625153789338503,-0.8050410997899469,-1.3849665229053956,0.16586105746717092,1.2023996475804952,0.6827570354943167,0.43950189215128904,-0.4595330112912492,-0.12113708812639364,0.611206880985956,0.04072649625922771,-0.4108348661348016,-0.0017280935516251217
-2.573605358750015,-0.40437237627416345,-1.1418799930205814,1.3071302397366338,-0.12069477249502993,-0.9935392623630515,-0.06389370131514886,-0.9490741308097672,0.2856613406901948,-0.4069913604357915,-0.018063581470320667,0.06077902351857514,-0.0702040583891583
-0.518756861704704,2.8531021559531435,3.3676817086443904,-1.0622995957114334,-0.2807118259290655,2.3554917427778896,0.3731347786323263,0.44847104539862964,-0.549566978847644,0.44801943192105664,-0.19731890007783104,-0.5280470953212699,0.06938941298266851
-2.583021328306168,-0.5614626493891505,-1.1168063981877079,1.397097830360279,-0.08873730120393065,-1.0339834708188316,0.27857365183394195,-0.47545741445992695,-0.3616503998040108,-0.05607828032414625,-0.24788248885558847,-0.032941026571663416,0.04123937620558783
-2.5742910992592827,-0.7372645596986345,-1.335466289740813,-0.6509194003195108,-0.33217189401131536,-0.07807506676095229,-0.8078285677972594,0.19529887834675488,0.6798310778170099,-0.08250224000507057,-0.11325934627671565,0.09646485499053523,-0.07137362609834574
-2.6020101965744105,-0.6185052509166435,0.6764931037356319,-0.5174068772160288,0.1067140734911631,0.7885943396777023,-0.12282783359909463,-0.7753586013168464,0.12703707168154996,-0.576874746460426,-0.0769565849594418,-0.04248187300149357,0.02369581106864161
0.3948201675765753,-0.7054989207031426,0.7288499465164298,-0.48785354075894694,-0.015271620461822696,0.7942899102703903,-0.6995038748098005,0.25716367509180543,0.7621513600882793,-0.15602324039279594,-0.1585470195870888,0.10151293143855783,-0.14681764993989002
