latitude,longitude,foundation_date,first_funding_age,last_funding_age,first_milestone_age,last_milestone_age,total_funding,roundA,roundB,roundC,roundD,in_Top500,Target,connections_bins,funding_rounds_bins,milestones_bins,avg_group_size_bins,state_code_bins,category_bins
0.19402316916733486,0.47542317086684793,0.7965040194428865,0.37338288761412297,0.43881716086289085,0.5956712544110303,0.5071395049148109,0.4511242498061452,1,0,1,0,1,1,4,4,1,1,4,2
0.3526063626497249,0.0932260203457389,0.7304169003552066,0.3307942150763513,0.3307942150763513,0.5395355215864153,0.561553759551535,0.0014882424631653738,0,0,0,0,1,1,0,0,2,1,0,0
0.5236605828138534,0.013527855476522355,0.7852869695270144,0.3361072957905793,0.36231720126040234,0.5872033044859462,0.47709057720181197,0.015798266147447813,1,1,0,0,1,0,0,1,0,1,0,0
0.9925425418475726,0.008113874435983881,0.5804823331463826,0.4265977215803507,0.4593584875171689,0.556135732824615,0.43773579034980603,0.012936261410591324,0,1,0,0,1,1,1,1,0,1,2,0
0.45826443257936456,0.8335012615576531,0.7766872312581792,0.2869677627858124,0.3576246263230185,0.0,0.0,0.007513515593389558,1,1,0,0,1,0,1,1,0,1,2,3
0.5400755016632319,0.006418965466863824,0.9218545522527575,0.2923681021249091,0.3204362931243435,0.5031972293408222,0.41613966308070877,0.0034539863155827314,0,0,0,0,1,1,0,1,1,2,0,5
0.6626922125804344,0.8128597092614349,0.8677322864086745,0.2950246424820231,0.2950246424820231,0.0,0.0,1.95821376732286e-05,0,0,0,0,0,0,0,0,0,0,2,0
0.6763850205794408,0.9267639440460629,0.6998504393344551,0.3782532116021653,0.3782532116021653,0.4947292794157381,0.35994928319733666,0.006007197310833512,0,1,0,0,1,0,0,0,0,0,3,3
0.5406215265378982,0.006939617690506328,0.7852869695270144,0.3123794134281328,0.34389916781126284,0.515198097218697,0.47226003510764364,0.0219741711059276,1,1,0,0,1,0,1,1,2,1,0,3
0.5228283277944463,0.015511686230462729,0.7170499158721257,0.32672214591581156,0.4766259998384099,0.0,0.0,0.06625992861307536,0,1,1,0,1,0,0,2,0,2,0,0
0.5400856521256459,0.0068820614146827275,0.8450177603290334,0.29776844146400583,0.3779882039266381,0.5071784144034978,0.48312940304041535,0.00272782491688296,1,0,0,0,1,1,1,2,2,1,0,6
0.677141976115879,0.92708730608311,0.7566834922415404,0.2923681021249091,0.4831768603054052,0.5733520554786837,0.5450033837130612,0.04504343710959173,1,1,1,0,1,1,2,5,4,1,3,7
0.35482150303616944,0.7291898154373306,0.7623854926154421,0.2923681021249091,0.4475818049608144,0.570883516051647,0.5574336675560259,0.049690427504958855,1,1,1,0,1,1,3,3,4,1,2,1
0.7803135051372787,0.9750880655020755,0.941671340437465,0.2923681021249091,0.3112288923002343,0.506674881485545,0.3753639760313843,0.00017021396592883323,0,0,0,0,0,1,1,1,1,0,2,5
0.6430747030972475,0.3322748607117507,0.8194054963544588,0.295732406883736,0.36948856750424175,0.5424523281233369,0.43233740675342464,0.006007197310833512,1,0,0,0,1,0,1,1,1,0,0,0
0.9940281753164475,0.008171540951025236,0.6950831931202095,0.4051708814737012,0.4051708814737012,0.6105889288258267,0.5762605951704951,0.015045107006169789,0,0,1,0,1,1,1,0,2,1,2,1
0.5228368525249034,0.013772367962597176,0.6146008599738269,0.4431574694998788,0.4431574694998788,0.6736779190581069,0.6250638497579544,0.009019833875945604,0,0,1,0,1,1,3,0,3,1,0,7
0.5211722918258868,0.013696388432643758,0.6487193868012713,0.37719318090005655,0.37719318090005655,0.0,0.0,0.03763988124451048,0,1,0,0,1,1,0,0,0,2,0,3
0.6759998188206937,0.9269662710245126,0.8848382875303795,0.3222945786539549,0.38781611052759146,0.5117777577638226,0.43105911515255235,0.0056306177401945,1,0,0,0,1,1,0,2,2,1,3,0
0.7517347032036341,0.9817247135101781,0.8806318938119275,0.3003377231962511,0.3003377231962511,0.5176093239558857,0.40306893699552215,0.004500879028277466,1,0,0,0,1,1,1,0,1,0,1,3
0.5400755016632319,0.006418965466863824,0.9011030099083941,0.29847620586571866,0.3307942150763513,0.522489090120111,0.40292632839907594,0.0017217217969615608,0,0,0,0,1,1,1,1,1,4,0,3
0.5300125432358924,0.008987197123237145,0.6401196485324361,0.39605073927446066,0.39605073927446066,0.6022888232067269,0.5643255520897346,0.015045107006169789,0,0,0,1,1,1,2,0,1,1,0,3
0.534504353127587,0.006955032174256637,0.75116844269957,0.3758649107214995,0.3758649107214995,0.535666915021656,0.4118069546323162,0.004500879028277466,1,0,0,0,1,1,0,0,0,0,0,2
0.7510509286326008,0.9826242085083121,0.8536174985978688,0.3535525571624788,0.37143734345964285,0.535666915021656,0.4449102991928354,0.01730458443000386,0,0,0,0,1,1,0,1,2,0,1,5
0.1966077559895154,0.47520603191899413,0.7113479154982241,0.31653874121354125,0.31653874121354125,0.5776136633452599,0.5757627615247194,0.007513515593389558,1,0,0,0,1,1,2,0,4,1,4,2
0.7517595727576418,0.9792503372431505,0.5462703309029726,0.4599789932940131,0.5125733214833966,0.6448516829461998,0.5501165501165501,0.043665154374734665,0,0,0,1,1,1,1,1,0,2,1,0
0.5404348759295947,0.006712264508907051,0.7623854926154421,0.31405994990708574,0.49380302173386115,0.5776136633452599,0.5569384267938218,0.05225116858530413,1,1,1,1,1,1,4,4,3,2,0,1
0.5245207930541547,0.011377905625197915,0.6828379136287157,0.33070695645148257,0.4054358891492284,0.0,0.0,0.018133059485409685,1,0,0,0,1,0,0,1,0,1,0,3
0.5247072686544856,0.01130953830331105,0.75116844269957,0.36231720126040234,0.4462535347822574,0.576659816435642,0.5350570823318321,0.01805774357128188,1,1,0,0,1,1,2,2,1,1,0,0
0.346875938437077,0.09553319983199327,0.7199476537670593,0.42500444372626645,0.42500444372626645,0.5339291123901848,0.40960559647990136,0.008266674734667582,0,0,1,0,1,1,2,0,0,1,0,8
0.5227355275142125,0.013388459886108706,0.8022060198167882,0.3566486224448574,0.4265977215803507,0.5540601946993949,0.49627013698203915,0.036133562961954434,1,1,0,0,1,1,1,2,3,2,0,3
0.6010459765977958,0.5355164255284828,0.563282856608712,0.4605090086450675,0.4923842611295144,0.6483846008989905,0.6942549478700759,0.015045107006169789,1,1,0,0,1,1,1,1,1,2,2,5
0.7596277009343102,0.9804312843687515,0.5433725930080389,0.3823285125636261,0.6462729255877837,0.45552944644129134,0.31029296991477195,0.028616539153284805,0,1,0,0,1,0,1,2,0,1,1,9
0.5412732930718283,0.0067000374590961975,0.7170499158721257,0.4054358891492284,0.4054358891492284,0.556135732824615,0.43773579034980603,0.007513515593389558,1,0,0,0,1,0,1,0,0,0,0,0
0.9958426856097138,0.010744315223448098,0.5804823331463826,0.4231461581966551,0.5930580916215561,0.6175974520415599,0.5155923053587126,0.028473295816205137,0,0,1,0,1,1,0,4,0,1,2,1
0.08747577780278548,0.7659831237708294,0.5804823331463826,0.49831784762058656,0.49831784762058656,0.0,0.0,0.006007197310833512,0,0,0,0,0,0,0,0,0,1,2,3
0.7510509286326008,0.9826242085083121,0.8507197607029351,0.335221782338208,0.3823285125636261,0.5289940804178914,0.4412154401030931,0.0030410788669233157,1,0,0,0,1,1,0,2,1,1,1,3
0.5402549539172923,0.00852143452674925,0.75116844269957,0.37781045487597964,0.37781045487597964,0.4947292794157381,0.5516100510538776,0.007513515593389558,0,1,0,0,1,1,0,0,1,0,0,0
1.0000000000000002,0.010884262009951406,0.5433725930080389,0.32752040074331423,0.32752040074331423,0.0,0.0,0.030861448973008274,0,0,0,0,1,0,0,0,0,2,2,3
0.6759998188206937,0.9269662710245126,0.7541596560104693,0.4203991274137513,0.5030976811828392,0.5884375741994645,0.5592823935426828,0.019940641424476938,0,0,0,0,0,1,0,1,3,1,2,7
0.5294068774863365,0.008535349377000845,0.5462703309029726,0.5268287953462066,0.5268287953462066,0.6381235825343672,0.5415937418162113,0.01805774357128188,0,0,0,0,1,1,1,0,0,1,0,0
0.5405914988541698,0.006766713179190198,0.7397644419517668,0.33548679001373516,0.3901203845843096,0.5565839999344998,0.4464738079866001,0.017289049769555857,1,1,0,0,1,1,1,2,1,2,0,7
0.5404352489729047,0.006785113625206396,0.8194054963544588,0.31432818938353396,0.31432818938353396,0.5544531960012118,0.46956084330945297,0.006007197310833512,1,0,0,0,1,1,2,0,2,1,0,2
0.5202686842138413,0.013767627676225302,0.9712095718825948,0.29139533004766904,0.29139533004766904,0.49753350745474345,0.36350153369063276,0.0005166671709167238,0,0,0,0,0,1,0,0,0,0,0,3
0.0942484021253982,0.7670533945229674,0.75116844269957,0.2923681021249091,0.3003377231962511,0.5441901307548082,0.4977636379193666,0.00015966973795094092,0,0,0,0,1,1,1,1,2,1,2,2
0.5400637577071727,0.0067496070936474695,0.6487193868012713,0.34629070049284966,0.5941213541245859,0.6458055298558176,0.6315279085023247,0.06083718279587359,1,1,1,1,1,1,2,3,2,1,0,7
0.31804943574551214,0.49294778340208345,0.7852869695270144,0.3507182677547063,0.3507182677547063,0.0,0.0,0.004500879028277466,1,0,0,0,1,0,0,0,0,0,4,3
0.5294363525133092,0.014604493493834525,0.6487193868012713,0.37958148178072226,0.4217273975923083,0.515198097218697,0.38587811891482643,0.029656394346963436,0,1,0,0,1,0,0,1,0,2,0,3
0.5205108998534609,0.014569121910283922,0.47803327724808375,0.5886305243596994,0.5896065282378605,0.0,0.0,0.02679438961010695,0,0,0,0,1,0,0,1,0,0,0,3
0.5400755016632319,0.006418965466863824,0.8932510749672837,0.29272360022622607,0.3601906762543427,0.5579861139540024,0.458053626018031,0.08659522542758198,1,1,0,0,1,1,2,2,2,2,0,0
0.6702620903279242,0.9300887588592395,0.75116844269957,0.3138854326573483,0.3905631413104953,0.535666915021656,0.491014361982104,0.02589059864057332,1,1,1,0,1,1,1,2,4,1,3,4
0.7517347032036341,0.9817247135101781,0.8393157599551317,0.2735073119495839,0.3357550294901834,0.4947292794157381,0.4000845280044391,0.0006707364174931214,0,0,0,0,1,0,0,5,1,0,1,5
0.5400755016632319,0.006418965466863824,0.911198354832679,0.2916603377231963,0.35806738304920416,0.5421166395113683,0.4419984909417613,0.027848812407896183,1,1,0,0,1,1,2,3,2,1,0,5
0.6584358344666827,0.9141807645409461,0.8194054963544588,0.3585101397753898,0.3585101397753898,0.0,0.0,0.01805774357128188,1,0,0,0,1,0,0,0,0,3,2,0
0.6606688901429594,0.33607710637243127,0.7852869695270144,0.40587864587541406,0.4202246101640139,0.5756507037179561,0.48533076119283025,0.768204248284193,0,0,0,0,1,0,0,1,2,1,2,0
0.5235486237660874,0.012662059466908016,0.6146008599738269,0.41951361396138,0.4436874848509332,0.576659816435642,0.463734633923733,0.02747223283725717,1,1,0,0,1,1,0,1,0,1,0,0
0.6757598276245156,0.9267613591264696,0.7056459151243224,0.36222671083461255,0.4745899652581401,0.5731842111726995,0.559425002139129,0.06249416152673261,0,0,1,0,1,1,2,3,4,2,3,0
0.6141718048201481,0.8528600855192898,0.5462703309029726,0.46821362204088224,0.46821362204088224,0.0,0.0,0.0014882424631653738,1,0,0,0,0,0,0,0,0,1,2,3
0.36804575021577235,0.08151528921683626,0.7595812301364742,0.3288486709218712,0.3288486709218712,0.515198097218697,0.42935299776234154,0.007513515593389558,1,0,0,0,1,1,1,0,1,0,0,2
0.7506132244820589,0.7472007938987522,0.5804823331463826,0.547282863375616,0.6370655247636745,0.5031972293408222,0.37067604253366215,0.0643017148457525,0,1,0,0,1,0,0,2,0,2,2,0
0.5220951825532343,0.013012087990639909,0.9901850813236119,0.3208790498505292,0.3208790498505292,0.0,0.0,0.01805774357128188,0,0,0,0,1,0,1,0,0,4,0,6
0.9930116553237325,0.01065150520599678,0.6487193868012713,0.3740033933909671,0.39268643451563384,0.556190998632683,0.5965758379551483,0.033572821881609156,0,1,1,0,1,1,0,1,1,2,2,3
0.5228941400031082,0.014834456303816967,0.6146008599738269,0.4217273975923083,0.5467496162236406,0.49803704037269625,0.364139383049283,0.015045107006169789,0,1,0,0,1,1,0,1,0,2,0,0
0.5083419046942044,0.5140201011444447,0.7282669657879979,0.33008645067463843,0.4431574694998788,0.0,0.0,0.023427152164416622,0,1,1,0,1,0,0,2,0,2,2,7
0.5400755016632319,0.006418965466863824,0.7852869695270144,0.37550941262018256,0.37550941262018256,0.5454817131581748,0.4809980527444377,0.0007350833218873505,0,0,0,0,1,1,1,0,1,2,0,2
0.5400755016632319,0.006418965466863824,0.920826322677136,0.29608790498505294,0.33566453906439364,0.5322465755667816,0.4292103891658954,0.01346347280948594,1,0,0,0,1,1,3,1,1,3,0,0
0.6770699004639853,0.9271138015089397,0.75116844269957,0.34885675042417386,0.44811505211278985,0.576659816435642,0.4849055282870634,0.08335664112008649,1,1,1,1,1,1,1,3,1,2,3,0
0.5229262401496706,0.012669643164831879,0.6146008599738269,0.41269774581885754,0.41269774581885754,0.0,0.0,0.006007197310833512,0,1,0,0,1,0,0,0,0,1,0,0
0.728886214951286,0.6675166370129191,0.75116844269957,0.34726347257008966,0.5029231639331018,0.561967299016678,0.4878173365381375,0.016196420714847875,1,0,0,0,1,1,0,4,2,1,2,3
0.667003948479219,0.9168010557176551,0.7852869695270144,0.337878322695322,0.337878322695322,0.4947292794157381,0.35994928319733666,0.008266674734667582,0,0,0,0,1,0,0,0,0,1,2,3
0.5400755016632319,0.006418965466863824,0.8194054963544588,0.4308475397915489,0.4308475397915489,0.5441901307548082,0.5029494050628646,0.0005844514936317459,0,0,0,0,1,1,1,0,1,1,0,0
0.5439525269689014,0.008393591246106169,0.7852869695270144,0.316629231639331,0.3897648864829926,0.0,0.0,0.08132311143863583,0,0,1,0,1,0,0,2,0,1,0,0
0.3692896884634722,0.7314224447021125,0.034212002243410033,0.964760442756726,0.964760442756726,0.0,0.0,0.04818410922240281,0,1,0,0,1,0,0,0,0,3,2,3
0.6323898584445711,0.4240612690110408,0.5462703309029726,0.47945705744526135,0.47945705744526135,0.0,0.0,0.019564061853837928,0,0,0,1,1,1,0,0,0,2,2,3
0.9930302614345086,0.010731580693099652,0.7170499158721257,0.29511190110689184,0.3334507554334653,0.0,0.0,0.018810902712559904,1,1,0,0,1,1,0,2,0,1,2,3
0.518647203108934,0.015672806549515528,0.6828379136287157,0.3683380463763432,0.5600323180092106,0.515253363026765,0.5747670942331677,0.05731928188924373,0,1,1,1,1,1,2,3,1,1,0,0
0.5386659966624601,0.006484025612212285,0.8022060198167882,0.27634160135735636,0.3329207400824109,0.5391998329744467,0.47922192749778963,0.009019833875945604,1,0,0,0,1,1,3,1,1,2,0,2
0.5516602004674878,0.8415315233481793,0.7652832305103758,0.37205784923648705,0.44855780883897556,0.5067301472936129,0.5055759961210462,0.007513515593389558,1,1,0,0,0,0,0,1,5,0,2,2
0.5979210250272224,0.8615162779865944,0.5462703309029726,0.2923681021249091,0.522045729983033,0.6176547647314082,0.6426799007444169,0.08885470285141606,0,0,1,0,1,1,1,2,2,1,2,3
0.6323898584445711,0.4240612690110408,0.941671340437465,0.32583663246344025,0.32583663246344025,0.4947292794157381,0.3868011854663691,0.0014882424631653738,0,0,0,0,0,0,0,0,1,0,2,2
0.539098266354904,0.006430255483321989,0.7852869695270144,0.38037973660822494,0.38037973660822494,0.5134602945872259,0.5235498650404101,0.0008857151501429552,0,0,0,0,1,1,0,0,2,3,0,2
0.7277178525149326,0.9513493613844959,0.75116844269957,0.384009049042579,0.3938369556435324,0.5638749928359138,0.4578384166815758,0.1882717095001151,1,1,0,0,1,0,0,1,1,1,2,5
0.36650623271321336,0.08098733839669547,0.7865956253505328,0.3180447604427567,0.38613557404863863,0.5571448455423009,0.5290908572332378,0.004124299457638455,1,0,0,0,1,1,2,1,2,2,0,2
0.5217851329023209,0.014947888657728559,0.6487193868012713,0.386665589399693,0.44536802132988607,0.0,0.0,0.04517147265729071,1,1,0,0,1,1,0,1,0,1,0,0
0.5241573751825295,0.016540674296157132,0.6487193868012713,0.4220828956936252,0.4220828956936252,0.0,0.0,0.010526152158501651,0,0,1,0,0,0,0,0,0,0,0,0
0.5251887247981901,0.011243584840162413,0.75116844269957,0.3056508039104791,0.3056508039104791,0.4947292794157381,0.4256581386725993,0.009170465704201209,0,1,0,0,1,1,1,0,1,2,0,0
0.3071561473864646,0.1063458557678616,0.9132548139839223,0.30954512402036033,0.35443483881392907,0.54088236979785,0.43716794884759297,0.0031451925739770245,0,0,0,0,1,0,2,2,1,2,0,1
0.5400755016632319,0.006418965466863824,0.8770798280052348,0.29706067706229294,0.30857235194312027,0.5048797661642255,0.4380210075426984,0.003845630575365586,1,0,0,0,1,1,1,1,2,2,0,5
0.5310866316406633,0.007429250879031013,0.44391475042063944,0.6400743314211845,0.6400743314211845,0.0,0.0,0.00299456074572142,0,0,0,0,0,0,0,0,0,0,0,9
0.44731938791514225,0.8367877967527371,0.6487193868012713,0.3753316635695241,0.476270501737093,0.535722180829724,0.41187696248875344,0.033723453709864765,0,1,1,0,1,1,0,2,0,2,2,0
0.6764509248975621,0.9268377473017999,0.7311647036829314,0.32734265169265575,0.32734265169265575,0.6175974520415599,0.5155923053587126,0.009396413446584616,1,0,0,0,0,1,2,0,0,0,3,6
0.6769150644629203,0.9268355045039176,0.8906337633202468,0.34885675042417386,0.34885675042417386,0.515198097218697,0.4146487550269531,0.000848057193079054,0,0,0,0,0,1,0,0,1,3,3,2
0.7523102491600022,0.9818410158851085,0.8734342867825762,0.2923681021249091,0.3111384018744445,0.4947292794157381,0.35994928319733666,6.17590495847979e-05,0,0,0,0,1,0,0,1,0,0,1,2
0.5282394361445764,0.009480897758768592,0.75116844269957,0.321942312353559,0.3820602730871778,0.556190998632683,0.4545013755247349,0.014291947864891767,1,1,0,0,1,1,1,1,1,1,0,6
0.6743396839811955,0.9268897878153739,0.8791362871564778,0.26819746303627695,0.3188430152702594,0.4588945200880978,0.3664859426817158,0.005254038169555489,1,0,0,0,1,0,1,1,1,0,4,1
0.6759626526538705,0.9268680630867343,0.8791362871564778,0.3173369960410439,0.34071261210309445,0.4827284115378632,0.4572705751793628,0.015798266147447813,1,0,0,0,1,1,2,2,2,3,3,0
0.5294363525133092,0.014604493493834525,0.8194054963544588,0.31680698068998947,0.4350100993778783,0.5517062806520546,0.463734633923733,0.05157332535815391,1,1,1,0,1,1,2,3,1,1,0,0
0.7517595727576418,0.9792503372431505,0.75116844269957,0.31432818938353396,0.439437666639735,0.0,0.0,0.12859305266485646,1,1,1,0,1,1,0,4,0,2,1,9
0.6164141174970832,0.8769387635836554,0.5462703309029726,0.49167649672780156,0.5483428940777249,0.6585924003373261,0.6517731434305406,0.15061375243621394,1,0,0,0,1,1,1,2,2,1,2,2
0.6626922125804344,0.8128597092614349,0.8538979248457657,0.25969459481295953,0.3404476044275673,0.503029385034838,0.3941883107622819,0.00017021396592883323,0,0,0,0,1,0,0,1,1,0,2,7
0.5943796005364732,0.8628876348510501,0.6487193868012713,0.3672747838733134,0.42925426193746463,0.4878886005059892,0.3512838663005516,0.015948897975703417,0,1,0,0,1,0,0,1,0,1,2,5
0.5297101018263166,0.014815867690860074,0.6828379136287157,0.37055183000727154,0.46812636341601355,0.535722180829724,0.41187696248875344,0.03929683135532213,0,1,0,0,1,1,0,2,0,2,0,0
0.6774748597017499,0.9270514688338976,0.5462703309029726,0.5357711884947887,0.5357711884947887,0.7144456634762603,0.6382745915560155,0.04517147265729071,0,0,0,0,1,1,0,0,0,2,3,2
0.7287282932833345,0.6677557230685245,0.912600486072163,0.32654439686515313,0.3495677466268078,0.5158142086345661,0.38878992716590055,0.00018209128558678765,0,0,0,0,1,0,1,2,1,0,2,4
0.5299355857826562,0.008618865087973493,0.7766872312581792,0.31175890765128866,0.42890199563706877,0.47942065058090505,0.47602490205382314,0.014291947864891767,1,1,1,0,1,1,1,2,1,1,0,3
0.5244814162603086,0.012047494833634431,0.5462703309029726,0.4902609679243759,0.4902609679243759,0.6176547647314082,0.5156649060987215,0.02709565326661816,0,0,0,0,1,1,1,0,0,3,0,0
0.6008966671642879,0.7270602028210404,0.8906337633202468,0.35160378120707764,0.35160378120707764,0.5305067260535301,0.40527029514793705,0.0010212837955729994,0,0,0,0,1,0,0,0,0,1,2,2
0.35446655923479886,0.7292280760486616,0.5804823331463826,0.4592712288923002,0.4864539064393633,0.0,0.0,0.037838129299995964,0,1,0,0,1,1,0,2,0,0,2,5
0.5228283277944463,0.015511686230462729,0.7852869695270144,0.4064118930273895,0.4064118930273895,0.0,0.0,0.00299456074572142,0,0,0,0,1,0,0,0,0,0,0,0
0.7511989209008407,0.9822369875532568,0.6828379136287157,0.3435469015108669,0.5071729821442998,0.5971859469284492,0.543725092112189,0.11860448893189797,1,1,0,0,1,1,0,2,1,2,1,9
0.5295823920610119,0.008848048620725635,0.7795849691531127,0.3005154722469096,0.4347450917023511,0.5625854573143274,0.5360527496233838,0.07303836088457757,1,1,1,0,1,1,3,4,2,1,0,7
0.5400864258451037,0.00696966928145315,0.7170499158721257,0.31087339419891735,0.31087339419891735,0.6004937078854073,0.5675925853901383,0.02257669841895002,1,0,0,0,0,0,2,0,1,1,0,0
0.5187692757753297,0.013422881131573305,0.7852869695270144,0.3227373353801406,0.4642288115052113,0.0,0.0,0.11144947708975675,0,1,1,0,1,1,2,4,0,3,0,0
0.5402546545615496,0.006919508536612717,0.7170499158721257,0.31653874121354125,0.36771754059949907,0.535666915021656,0.4118069546323162,0.02257669841895002,1,1,0,0,1,1,1,1,0,1,0,3
0.5083419046942044,0.5140201011444447,0.6828379136287157,0.35709137917104306,0.41898359861032564,0.556190998632683,0.49527706257405935,0.0677662468956314,1,0,0,0,0,0,1,2,2,0,3,4
0.5226247198346876,0.014658871839099419,0.7652832305103758,0.3543475801890603,0.3543475801890603,0.535722180829724,0.41187696248875344,0.006624787806681491,1,0,0,0,1,1,0,0,0,0,0,5
0.5963699477875228,0.862028016038993,0.8877360254253133,0.2923681021249091,0.3213218065767149,0.535666915021656,0.42935299776234154,0.006760356452111535,1,1,0,0,1,1,1,1,1,1,2,2
0.540507126589461,0.006759243521836655,0.7852869695270144,0.34637795911771835,0.4147337803991274,0.590287955328852,0.5073521213676944,0.016611678020028078,1,1,1,0,1,1,2,2,1,1,0,3
